Date,Open,High,Low,Close,Volume
2021-09-07,124.2,124.655,123.405,123.92,12792
2021-09-08,123.38,123.88,121.94,123.35,25650
2021-09-09,123.67,124.74,121.66,121.67,11138
2021-09-10,122.7,122.7,118.88,118.88,36440
2021-09-13,121.19,121.22,117.98,119.82,54501
2021-09-14,121.17,121.2,117.19,117.8,50088
2021-09-15,118.34,121.23,117.39,120.64,62531
2021-09-16,120.44,121.11,117.92,120.24,45969
2021-09-17,119.34,119.62,116.43,117.3,51278
2021-09-20,111.29,112.8,106.86,110.89,55196
2021-09-21,112.88,113.6,110.14,111.05,24412
2021-09-22,112.34,115.42,111.78,113.8,35227
2021-09-23,115.355,119.22,115.355,117.865,48783
2021-09-24,116.45,118.99,116.45,118.57,22401
2021-09-27,117.59,118.45,117.06,117.48,12700
2021-09-28,114.86,115.21,109.86,110.5,47094
2021-09-29,111.21,112.73,110.63,110.89,43912
2021-09-30,112.2,112.62,106.91,106.91,115507
2021-10-01,108.36,111.58,105.45,110.35,35526
2021-10-04,109.69,110.3,104.65,106.34,49842
2021-10-05,107.55,111.39,107.21,109.5,46749
2021-10-06,106.72,111.12,105.66,111.12,72442
2021-10-07,113.69,116.08,113.545,113.67,26887
2021-10-08,114.58,114.65,112.87,113.31,28052
2021-10-11,112.705,115.06,110.87,110.89,57945
2021-10-12,111.28,111.82,109.36,110.075,43815
2021-10-13,111.02,111.72,108.66,111.01,42865
2021-10-14,114.2,116.79,113.88,116.75,19186
2021-10-15,118.57,119.61,118.17,119.4,26566
2021-10-18,117.89,120.71,117.34,120.51,32250
2021-10-19,121.87,123.25,121.52,123.0,15290
2021-10-20,123.58,124.88,123.58,124.6,16241
2021-10-21,124.07,125.76,123.84,125.75,16571
2021-10-22,125.57,126.37,123.58,125.27,32447
2021-10-25,126.185,127.5,124.72,126.88,18378
2021-10-26,128.43,129.59,127.3,127.99,19343
2021-10-27,127.99,128.5,125.89,125.89,25675
2021-10-28,127.13,129.56,127.13,129.56,28535
2021-10-29,127.39,130.535,127.21,130.52,21613
2021-11-01,131.2,131.315,129.48,130.76,25053
2021-11-02,131.3,132.66,131.27,132.37,13861
2021-11-03,132.18,135.24,131.65,134.97,26324
2021-11-04,135.445,136.92,135.34,136.43,23820
2021-11-05,139.06,139.82,137.15,138.32,22619
2021-11-08,139.17,139.71,138.03,138.62,7025
2021-11-09,139.17,139.17,135.91,137.24,23018
2021-11-10,136.04,137.18,132.64,134.31,27530
2021-11-11,135.35,135.35,134.04,134.04,21109
2021-11-12,135.24,137.23,134.35,137.12,14024
2021-11-15,138.3,138.3,136.29,137.18,24608
2021-11-16,137.19,139.85,137.19,138.74,18067
2021-11-17,138.5,138.68,137.32,137.74,13002
2021-11-18,138.35,139.41,136.44,138.99,21262
2021-11-19,139.07,139.91,138.27,138.55,16567
2021-11-22,140.22,142.49,137.22,137.22,24822
2021-11-23,136.91,138.32,134.75,138.04,30978
2021-11-24,135.37,138.92,135.2,138.84,16952
2021-11-26,132.57,133.81,128.57,129.44,52428
2021-11-29,133.89,135.74,132.03,134.41,21052
2021-11-30,131.87,133.69,126.31,127.1,72921
2021-12-01,131.59,134.025,122.33,122.33,57218
2021-12-02,122.39,129.105,122.33,127.85,49878
2021-12-03,129.27,130.21,120.87,124.35,77304
2021-12-06,126.78,130.37,124.68,128.71,31774
2021-12-07,133.72,137.26,133.72,136.91,24625
2021-12-08,137.36,138.33,135.97,138.12,13708
2021-12-09,136.78,137.47,135.43,135.5,14866
2021-12-10,137.59,139.03,135.44,138.96,15986
2021-12-13,138.56,138.61,135.23,135.235,24796
2021-12-14,132.18,134.22,129.92,131.94,30368
2021-12-15,132.62,138.92,130.365,138.92,42377
2021-12-16,140.47,140.47,133.74,135.28,31780
2021-12-17,132.21,134.69,129.18,130.97,38728
2021-12-20,126.08,126.84,123.3,126.46,53123
2021-12-21,129.99,133.22,127.84,133.2,23036
2021-12-22,133.42,137.2,133.23,137.07,16567
2021-12-23,138.64,140.97,138.64,139.67,11500
2021-12-27,141.08,145.55,141.08,145.55,12524
2021-12-28,145.9,146.88,144.66,145.2,21446
2021-12-29,145.58,146.68,144.65,145.78,10818
2021-12-30,146.21,147.13,144.17,144.18,18257
2021-12-31,144.07,145.1,143.47,143.47,13117
2022-01-03,144.58,145.94,142.58,145.94,35393
2022-01-04,147.32,147.79,144.01,145.82,22994
2022-01-05,145.01,146.0,137.66,137.66,42671
2022-01-06,136.88,139.39,135.01,136.8,40843
2022-01-07,136.61,137.91,134.24,135.56,23013
2022-01-10,132.28,134.66,127.35,134.66,58862
2022-01-11,134.48,138.34,132.01,138.19,37670
2022-01-12,140.05,141.33,138.26,139.65,25835
2022-01-13,140.81,141.0,133.09,133.85,38317
2022-01-14,130.82,134.11,129.76,134.0,44035
2022-01-18,129.57,129.69,125.86,126.29,55740
2022-01-19,128.08,129.38,122.63,122.88,43415
2022-01-20,124.67,128.41,118.36,118.69,63508
2022-01-21,117.84,119.59,111.98,112.98,98093
2022-01-24,107.22,113.305,98.58,113.12,243176
2022-01-25,107.87,112.9,103.44,108.84,147019
2022-01-26,113.92,115.98,104.82,108.53,169580
2022-01-27,111.84,114.27,105.27,106.91,96108
2022-01-28,107.61,114.23,104.03,114.23,103202
2022-01-31,113.9,120.91,113.1,120.86,40064
2022-02-01,120.79,123.62,118.3,123.54,40429
2022-02-02,125.2,127.34,123.21,126.68,69148
2022-02-03,121.36,123.02,117.2,117.93,66962
2022-02-04,117.87,122.5,115.59,119.91,58722
2022-02-07,120.14,121.04,117.34,117.34,28912
2022-02-08,118.15,121.92,116.62,121.195,27082
2022-02-09,124.69,126.6,124.65,126.0,33365
2022-02-10,121.44,126.58,117.91,119.96,109096
2022-02-11,120.18,121.29,111.42,112.91,79645
2022-02-14,112.4,113.22,108.78,111.83,85945
2022-02-15,115.15,116.89,114.76,116.875,44380
2022-02-16,115.34,117.99,113.57,117.16,37170
2022-02-17,114.66,114.79,109.25,109.72,39262
2022-02-18,109.92,110.84,105.87,107.47,59344
2022-02-22,105.81,108.37,101.51,103.95,40109
2022-02-23,106.27,106.71,98.15,98.36,67547
2022-02-24,90.79,103.2,90.74,102.91,132496
2022-02-25,103.845,109.71,102.68,109.47,92109
2022-02-28,105.53,110.08,104.56,108.99,90915
2022-03-01,108.36,109.11,101.85,103.89,84780
2022-03-02,105.76,110.71,105.14,109.605,78258
2022-03-03,111.49,111.91,106.65,107.64,72199
2022-03-04,105.22,106.19,102.21,105.49,66914
2022-03-07,104.75,105.06,96.07,96.07,42718
2022-03-08,96.16,101.145,93.04,94.04,92704
2022-03-09,99.81,102.4,98.515,101.185,41477
2022-03-10,98.11,100.31,96.45,100.05,39926
2022-03-11,101.99,102.23,96.24,96.24,43700
2022-03-14,96.84,99.16,93.23,93.89,61296
2022-03-15,95.95,100.56,94.97,99.94,76207
2022-03-16,103.04,106.35,99.37,106.35,70079
2022-03-17,105.42,110.33,105.4,110.07,33716
2022-03-18,109.73,114.63,109.37,114.48,31558
2022-03-21,114.57,116.0,111.77,114.09,40015
2022-03-22,115.66,119.16,115.66,118.07,23695
2022-03-23,116.32,117.53,114.71,114.91,22497
2022-03-24,115.455,118.69,114.79,118.69,26668
2022-03-25,119.4,120.81,117.5,120.09,20626
2022-03-28,120.19,123.16,118.69,123.16,16224
2022-03-29,126.67,128.23,124.47,127.58,33495
2022-03-30,127.08,127.43,123.77,124.71,20805
2022-03-31,124.88,125.47,119.69,119.96,33088
2022-04-01,120.71,121.08,117.96,120.69,23405
2022-04-04,120.68,123.72,120.25,123.65,16158
2022-04-05,122.9,124.6,118.29,119.01,28547
2022-04-06,115.75,117.41,113.26,115.85,35131
2022-04-07,114.83,118.68,113.29,117.03,44732
2022-04-08,116.65,118.54,115.1,116.055,30069
2022-04-11,113.6,114.23,109.93,110.07,30891
2022-04-12,112.23,114.39,108.0,109.24,38952
2022-04-13,109.01,113.28,109.01,112.9,24628
2022-04-14,113.2,113.68,108.5,108.72,18845
2022-04-18,108.0,110.0,107.01,108.41,22986
2022-04-19,108.6,114.44,108.51,113.57,18189
2022-04-20,115.42,115.72,112.76,113.65,32853
2022-04-21,117.03,117.69,108.08,108.48,45153
2022-04-22,107.45,107.74,99.25,99.3,45382
2022-04-25,97.82,101.31,94.65,101.22,62387
2022-04-26,99.27,99.36,92.77,92.77,65576
2022-04-27,93.39,96.86,91.84,93.09,52031
2022-04-28,97.11,101.58,93.7,100.25,37156
2022-04-29,97.4,98.74,88.75,89.4,87720
2022-05-02,89.21,91.58,84.95,90.81,57153
2022-05-03,90.87,93.6,90.25,92.29,37322
2022-05-04,92.4,100.67,90.41,100.42,69436
2022-05-05,97.34,97.34,86.77,89.41,121106
2022-05-06,88.06,90.29,84.54,88.22,103068
2022-05-09,84.24,84.63,78.7,80.05,76283
2022-05-10,83.59,84.22,77.71,80.37,93484
2022-05-11,79.65,83.05,76.14,76.19,65098
2022-05-12,74.41,77.98,71.94,76.15,110187
2022-05-13,78.65,82.33,78.05,81.37,53954
2022-05-16,80.58,82.87,79.13,80.22,50559
2022-05-17,84.27,85.46,82.31,85.15,100537
