Date,Open,High,Low,Close,Volume
2025-04-08,58.12,61.09,49.76,50.92,15965
2025-04-09,50.09,66.12,47.21,64.325,22247
2025-04-10,57.63,58.8,47.1,51.79,53013
2025-04-11,49.09,52.98,47.41,51.69,22241
2025-04-14,54.35,54.88,50.55,54.43,5967
2025-04-15,56.41,59.165,56.41,57.23,7448
2025-04-16,56.67,57.94,55.18,57.09,12493
2025-04-17,58.17,59.68,57.97,58.72,12540
2025-04-21,57.35,57.35,54.94,56.32,6226
2025-04-22,57.615,62.24,57.6,61.79,21776
2025-04-23,67.15,72.42,65.7,66.16,25735
2025-04-25,68.16,68.56,65.7,67.12,5384
2025-04-29,68.9,70.77,66.04,70.22,7476
2025-04-30,65.035,68.55,63.67,68.4,9801
2025-05-01,67.44,71.86,66.9,70.02,9032
2025-05-02,73.37,76.17,72.345,75.64,14500
2025-05-06,72.32,74.5,71.09,73.78,7592
2025-05-08,75.155,79.14,74.97,78.57,6227
2025-05-12,87.02,90.01,87.0,87.58,7192
2025-05-14,87.23,88.99,86.53,87.19,9363
2025-05-15,87.08,88.42,85.91,87.54,6171
2025-05-16,85.75,87.78,85.32,87.43,6293
2025-05-20,85.3,86.14,84.35,84.78,4502
2025-05-21,81.61,82.99,76.06,76.06,16550
2025-05-27,75.56,80.29,75.56,79.98,5516
2025-05-28,80.855,80.855,76.34,76.38,6240
2025-05-29,76.89,77.9,75.76,77.9,3944
2025-06-02,74.32,75.3,71.51,74.72,9239
2025-06-03,74.17,78.89,73.8,78.31,8197
2025-06-04,79.3,79.3,75.42,75.8,10610
2025-06-05,74.01,76.48,73.75,75.24,4651
2025-06-06,79.15,80.89,78.63,80.87,8662
2025-06-09,82.0,84.17,81.75,82.5,8488
2025-06-10,82.26,86.0,82.26,84.495,14501
2025-06-11,83.86,86.22,80.49,81.4,13535
2025-06-12,78.03,79.65,77.39,79.63,17347
2025-06-13,76.43,76.51,72.8,73.31,16398
2025-06-17,72.14,74.15,70.97,71.55,7407
2025-06-18,70.77,75.62,70.76,74.07,11661
2025-06-20,76.11,76.33,74.8,75.7,4872
2025-06-23,74.66,81.14,74.575,81.14,6777
2025-06-24,82.995,86.22,82.77,82.77,15085
2025-06-25,82.28,82.37,80.5,81.52,9731
2025-06-26,83.4,87.55,83.095,87.49,12308
2025-06-27,88.32,89.17,85.72,87.22,12134
2025-06-30,88.2,89.14,87.0,87.0,6397
2025-07-01,86.02,97.96,86.02,95.51,34259
2025-07-02,96.205,100.75,95.49,100.65,20042
2025-07-03,104.24,106.43,103.65,103.755,8817
2025-07-07,102.12,106.08,98.76,100.55,12195
2025-07-08,101.39,105.66,101.08,103.15,10387
2025-07-09,105.55,105.55,101.64,103.28,5815
2025-07-10,102.805,107.41,102.73,105.73,5655
2025-07-11,102.935,104.17,101.37,102.09,7096
2025-07-14,101.6,105.535,101.6,105.51,6914
2025-07-15,104.585,104.86,94.26,94.37,15289
2025-07-16,96.27,97.71,91.23,96.53,21268
2025-07-17,96.53,102.98,96.53,102.64,12602
2025-07-18,104.205,104.51,100.76,103.0,16876
2025-07-21,104.83,107.21,101.835,102.0,10175
2025-07-22,102.33,106.1,100.71,103.68,7631
2025-07-23,104.27,105.575,100.67,103.23,10973
2025-07-24,100.35,101.43,97.58,97.58,7987
2025-07-25,95.09,96.75,91.58,96.4,15207
2025-07-29,97.86,97.86,94.14,94.72,6479
2025-07-30,96.0,96.295,89.56,90.87,11618
2025-07-31,89.33,90.01,87.18,87.72,11469
2025-08-01,83.12,83.66,77.735,82.22,24195
2025-08-04,82.65,85.57,82.21,85.45,3011
2025-08-05,85.795,86.29,81.04,86.29,5804
2025-08-06,85.495,86.93,84.19,84.41,5964
